,result,prediction,prob0,prob1
GSM256745,0,0,7.196876049041748,-7.863771915435791
GSM256747,0,0,7.742214202880859,-8.809075355529785
GSM256748,0,0,7.058892726898193,-7.880890369415283
GSM256749,0,0,6.86517858505249,-7.573042392730713
GSM256750,0,0,7.437373638153076,-8.219326972961426
GSM257187,0,0,6.900953769683838,-6.846800327301025
GSM257190,0,0,7.908933639526367,-8.086519241333008
GSM257248,1,1,-3.1105613708496094,4.675123691558838
GSM257249,1,1,-2.501938581466675,3.945101737976074
GSM257525,0,0,4.205811500549316,-5.859436988830566
GSM257526,0,0,5.586603164672852,-7.218606472015381
GSM257527,0,0,5.288055896759033,-6.78235387802124
GSM257528,0,0,5.150007724761963,-6.792244911193848
GSM257660,0,0,4.8512163162231445,-5.2970709800720215
GSM257661,0,0,5.254258632659912,-5.944461822509766
GSM257471,1,1,-0.8944954872131348,1.880242109298706
GSM259833,1,1,-2.4422523975372314,3.970916986465454
GSM259834,1,1,-5.286040782928467,7.271213054656982
GSM259835,1,1,-4.080468654632568,5.915236949920654
GSM260252,1,1,-3.589949369430542,5.087569713592529
GSM260254,1,1,-3.8466060161590576,5.379912376403809
GSM260255,1,1,-3.938000440597534,5.5348734855651855
GSM260256,1,1,-3.9174437522888184,5.5100483894348145
GSM260257,1,1,-3.759658098220825,5.3188796043396
GSM260249,1,1,-3.833017349243164,5.394624710083008
GSM260533,1,1,-5.577053070068359,-0.4077267050743103
GSM260534,1,1,-6.585448265075684,3.265610694885254
GSM260535,1,1,-3.5032436847686768,3.7278478145599365
GSM260536,1,1,-2.55177903175354,3.2088050842285156
GSM263934,0,0,7.282808303833008,-7.797264575958252
GSM263935,0,0,8.723329544067383,-9.952152252197266
GSM265494,0,0,4.059241771697998,-4.815422058105469
GSM265495,0,0,4.510505676269531,-5.452294826507568
GSM265496,0,0,4.713443279266357,-5.6849751472473145
GSM265498,0,0,3.5248119831085205,-4.190446376800537
GSM264755,0,0,11.98255443572998,-14.045899391174316
GSM264756,0,0,12.844388008117676,-15.08120059967041
GSM264757,0,0,12.488337516784668,-14.657866477966309
GSM264758,0,0,12.002830505371094,-14.07415771484375
GSM265052,0,0,4.347330093383789,-5.339195251464844
GSM265053,0,0,5.287047386169434,-6.373409271240234
GSM265055,0,0,4.3976240158081055,-5.430935859680176
GSM265056,0,0,4.443023681640625,-5.477719306945801
GSM265057,0,0,5.308254241943359,-6.461067199707031
GSM265058,0,0,4.4934234619140625,-5.570802688598633
GSM265059,0,0,5.419159412384033,-6.610151767730713
GSM265505,0,0,5.247481822967529,-5.960605144500732
GSM265507,0,0,5.782383441925049,-6.61393404006958
GSM265509,0,0,4.889235019683838,-5.455545425415039
GSM265510,0,0,4.878823280334473,-5.479140281677246
GSM265817,1,1,-5.501307487487793,7.160587787628174
GSM265818,1,1,-3.91389799118042,5.344122886657715
GSM265819,1,1,-5.801813125610352,7.552157878875732
GSM265820,1,1,-4.488257884979248,6.007894992828369
GSM266839,0,0,4.5780205726623535,-5.557395935058594
GSM266841,0,0,4.265720367431641,-5.192800045013428
GSM266843,0,0,5.874548435211182,-7.2943196296691895
GSM266845,0,0,4.05580997467041,-4.967895030975342
GSM266847,0,0,4.072033882141113,-4.886327743530273
GSM266849,0,0,4.932677268981934,-6.042810440063477
GSM266852,0,0,3.674173355102539,-4.393396377563477
GSM266853,0,0,5.055719375610352,-6.205033779144287
GSM297599,0,0,4.5171308517456055,-5.430871486663818
GSM297601,0,0,4.0542473793029785,-4.731752872467041
GSM297604,0,0,3.489071846008301,-4.342477321624756
GSM266912,1,1,-4.864975452423096,6.714676380157471
GSM266913,1,1,-4.393967151641846,6.240466594696045
GSM266915,1,1,-5.280497074127197,7.216574192047119
GSM266916,1,1,-5.062755584716797,6.925036430358887
GSM266917,1,1,-4.8022966384887695,6.682596683502197
GSM266918,1,1,-4.835189342498779,6.662756443023682
GSM266919,1,1,-4.709095001220703,6.565782070159912
GSM266922,1,1,-4.752554893493652,6.639650821685791
GSM266923,1,1,-4.718504428863525,6.6040239334106445
GSM267006,1,1,-3.508587121963501,4.765616416931152
GSM267007,1,1,-3.3683717250823975,4.579591274261475
GSM267008,1,1,-3.935467481613159,5.323587894439697
GSM267010,1,1,-3.456650733947754,4.689129829406738
GSM267011,1,1,-3.9251272678375244,5.303023338317871
GSM267012,1,1,-3.3070290088653564,4.507754325866699
GSM267077,0,0,5.099978923797607,-6.229638576507568
GSM267078,0,0,5.190907955169678,-6.352956295013428
GSM267079,0,0,4.18031120300293,-5.046085357666016
GSM267080,0,0,3.8183634281158447,-4.553081512451172
GSM267081,0,0,4.38395357131958,-5.455484390258789
GSM267082,0,0,4.404994010925293,-5.468718528747559
GSM267083,0,0,4.1122307777404785,-5.065494537353516
GSM267084,0,0,4.108840465545654,-5.052127838134766
GSM269527,1,1,-3.2258822917938232,4.658848285675049
GSM269529,1,1,-7.127302646636963,9.16592788696289
GSM269530,1,1,-6.037723541259766,8.024843215942383
GSM269531,1,1,-3.225644588470459,4.887472629547119
GSM269936,0,0,2.5595107078552246,-2.9477691650390625
GSM269938,0,0,5.070998191833496,-6.3794755935668945
GSM269808,0,0,4.998334884643555,-6.553257942199707
GSM269810,0,0,5.071491241455078,-6.617006778717041
GSM269811,0,0,4.416955947875977,-5.734325885772705
GSM269834,0,0,4.56401252746582,-5.946960926055908
GSM269835,0,0,4.433492660522461,-5.759171009063721
GSM269933,0,0,4.701601982116699,-6.128146171569824
GSM269934,0,0,4.632723331451416,-6.079493999481201
GSM270525,1,1,-3.5330703258514404,5.190032482147217
GSM270526,1,1,-4.567497253417969,6.381565093994141
GSM270527,1,1,-5.878336429595947,7.873187065124512
GSM270528,1,1,-6.378283500671387,8.422410011291504
