,result,prediction,prob0,prob1
1,0,0,0.9999998807907104,1.0770548186656015e-07
2,0,0,0.9999990463256836,9.595091796654742e-07
3,0,0,1.0,9.257663080575185e-09
4,0,0,1.0,2.5232417044662725e-08
5,0,0,1.0,5.769126953936166e-09
7,0,0,1.0,8.866116729677742e-09
10,0,0,1.0,7.01611990727713e-10
11,1,1,5.779267303296365e-05,0.9999421834945679
13,0,0,0.9999761581420898,2.3890543161542155e-05
16,0,0,0.9999994039535522,5.760322210335289e-07
18,0,0,0.9986212253570557,0.00137871946208179
20,1,1,6.46537117177104e-08,0.9999998807907104
21,1,1,1.4023959771236605e-08,1.0
22,1,1,1.3039168607065221e-06,0.9999986886978149
23,1,1,1.0511296721915642e-08,1.0
24,1,1,3.5178357080632716e-13,1.0
25,1,1,4.118951013598604e-10,1.0
26,1,1,7.10735914566385e-10,1.0
27,1,1,4.222818483778923e-10,1.0
28,1,1,1.0689229501537056e-09,1.0
29,1,1,9.857941130064773e-10,1.0
30,1,1,6.914925299028596e-10,1.0
31,1,1,9.296693415095092e-10,1.0
32,1,1,2.3778365942916935e-09,1.0
33,1,1,9.83861214720605e-10,1.0
34,1,1,1.0700509367467248e-09,1.0
35,1,1,4.644285511723467e-10,1.0
37,1,1,8.200225420296192e-05,0.9999179840087891
38,1,1,0.00031664574635215104,0.9996833801269531
39,1,1,6.581581857290075e-08,0.9999998807907104
40,0,0,1.0,2.654682917935247e-09
41,0,0,1.0,5.880088593812616e-08
42,0,0,0.9999891519546509,1.0895761079154909e-05
43,0,0,0.9999860525131226,1.3998210306453984e-05
44,0,0,0.9998829364776611,0.00011708000238286331
45,0,0,0.9999988079071045,1.1504854455779423e-06
46,0,0,0.9999998807907104,6.904927829509688e-08
47,0,0,1.0,5.6796740643960675e-09
48,0,0,0.999870777130127,0.00012926312047056854
49,0,0,0.9999996423721313,4.1671432882139925e-07
50,0,0,1.0,8.39553860459974e-12
51,0,0,1.0,1.1124163656200947e-12
53,0,0,1.0,4.557415209105464e-12
54,0,0,0.9999895095825195,1.0532958185649477e-05
55,0,0,0.9999991655349731,8.34497598134476e-07
56,0,0,0.9999994039535522,6.042732820787933e-07
57,0,0,0.9999986886978149,1.3457079148793127e-06
58,0,0,0.9999679327011108,3.20579347317107e-05
59,0,0,0.9999998807907104,1.2906404833756824e-07
61,0,0,1.0,3.154548622319453e-08
62,0,0,0.9999898672103882,1.0116764315171167e-05
63,0,0,0.9998179078102112,0.00018206480308435857
64,0,0,0.9999853372573853,1.4721971638209652e-05
67,1,1,1.7081046577160919e-09,1.0
68,1,1,6.290426946692351e-12,1.0
69,1,1,8.725505040718673e-11,1.0
70,0,0,1.0,4.120116248174099e-09
71,0,0,0.9999985694885254,1.396524339725147e-06
72,0,0,1.0,1.6327146232231193e-11
73,0,0,0.9999942779541016,5.677013177773915e-06
74,0,0,0.9999998807907104,1.451132334295835e-07
76,0,0,0.9999974966049194,2.4666521767358063e-06
77,0,0,1.0,4.964623712133687e-10
78,0,0,1.0,1.0648921744405015e-08
79,0,0,1.0,1.3195182724246024e-09
80,0,0,0.9997593760490417,0.00024062198644969612
82,1,1,2.7693364094971695e-12,1.0
83,1,1,1.5872574088415803e-11,1.0
84,1,1,3.810720489161312e-11,1.0
85,1,1,4.344115345222832e-12,1.0
87,1,1,9.504408978594503e-13,1.0
88,1,1,1.2526864962003614e-11,1.0
89,1,1,3.4533202686315434e-11,1.0
90,1,1,3.2496954346233897e-13,1.0
91,1,1,9.89465887696328e-13,1.0
92,1,1,5.483202780709462e-10,1.0
94,1,1,4.719830144495063e-07,0.9999995231628418
95,1,1,1.1538940043465118e-06,0.9999988079071045
96,1,1,8.714371801943344e-07,0.9999991655349731
97,1,1,1.3431343859338085e-07,0.9999998807907104
98,1,1,8.178936639069434e-08,0.9999998807907104
100,1,1,6.191485368844951e-08,0.9999998807907104
101,1,1,1.902819946053569e-08,1.0
102,1,1,1.1909205710480819e-07,0.9999998807907104
103,0,0,1.0,9.84539383352967e-09
105,0,0,1.0,4.461506275532656e-09
106,0,0,1.0,4.2417202195110804e-08
107,0,0,1.0,6.775192629149274e-10
108,0,0,1.0,6.852572398408086e-10
109,0,0,0.9999991655349731,8.519147058905219e-07
110,0,0,0.9999988079071045,1.1712450032064226e-06
111,1,1,3.0228752621042076e-06,0.9999970197677612
112,1,1,0.0013481862843036652,0.9986518025398254
115,1,1,1.295041511184536e-05,0.999987006187439
