,result,prediction,prob0,prob1
GSM253210,0,0,2.239348888397217,-3.1425511837005615
GSM253216,0,0,1.9142463207244873,-2.9389472007751465
GSM256745,0,0,3.3837437629699707,-4.472728252410889
GSM256746,0,0,3.423501968383789,-4.516635417938232
GSM256748,0,0,3.368276596069336,-4.47998571395874
GSM256750,0,0,3.6959104537963867,-4.725355625152588
GSM257187,0,0,1.1133332252502441,-2.6051740646362305
GSM257190,0,0,1.4409725666046143,-2.9493391513824463
GSM257248,1,0,0.5253444910049438,-1.8775076866149902
GSM257249,1,0,0.6330170631408691,-2.0306403636932373
GSM257526,0,0,2.1233115196228027,-3.323972702026367
GSM257527,0,0,2.2357051372528076,-3.3834049701690674
GSM257528,0,0,2.5795633792877197,-3.743349552154541
GSM257660,0,1,-1.1165615320205688,0.394462913274765
GSM257661,0,1,-0.7468061447143555,-0.06771451234817505
GSM257471,1,1,-0.46272730827331543,-0.3570770025253296
GSM257472,1,1,-0.7873389720916748,-0.03062605857849121
GSM259831,1,1,-1.0631346702575684,0.47855299711227417
GSM259832,1,1,-1.2550872564315796,0.6746202111244202
GSM259835,1,1,-1.3871734142303467,0.8655751943588257
GSM259836,1,1,-1.0559372901916504,0.49298566579818726
GSM260250,1,1,-0.6085290908813477,-0.14178818464279175
GSM260251,1,1,-0.6443068981170654,-0.13334888219833374
GSM260252,1,1,-0.6699921488761902,-0.07600206136703491
GSM260253,1,1,-0.7666826248168945,0.03689014911651611
GSM260254,1,1,-0.7390609979629517,0.005307376384735107
GSM260255,1,1,-0.9937542676925659,0.33336371183395386
GSM260256,1,1,-1.0231460332870483,0.37656986713409424
GSM260533,1,1,-4.5276970863342285,3.375986099243164
GSM260535,1,1,-4.47491455078125,4.968685626983643
GSM260536,1,1,-2.7801525592803955,2.9881386756896973
GSM263933,0,0,3.0257129669189453,-4.168355464935303
GSM263936,0,0,3.013815402984619,-4.194732189178467
GSM265495,0,0,2.8837156295776367,-4.109654903411865
GSM265497,0,0,2.6778454780578613,-3.984334945678711
GSM265498,0,0,2.4238672256469727,-3.7542529106140137
GSM265499,0,0,2.6339664459228516,-3.9549436569213867
GSM264755,0,0,5.069478511810303,-5.8946852684021
GSM264756,0,0,5.550209999084473,-6.328094959259033
GSM264757,0,0,5.318308353424072,-6.106534481048584
GSM264758,0,0,5.478810787200928,-6.264002323150635
GSM265054,0,0,3.3181753158569336,-4.407195568084717
GSM265056,0,0,3.1086087226867676,-4.258366107940674
GSM265057,0,0,3.217367172241211,-4.304901599884033
GSM265058,0,0,3.248821258544922,-4.391677379608154
GSM265059,0,0,3.367117404937744,-4.410542964935303
GSM265505,0,0,1.7069878578186035,-2.9565556049346924
GSM265507,0,0,2.3521206378936768,-3.450472354888916
GSM265509,0,0,1.701338291168213,-2.8965420722961426
GSM265510,0,0,2.0843520164489746,-3.224766254425049
GSM265817,1,1,-2.6523923873901367,2.0887770652770996
GSM265820,1,1,-2.4282939434051514,1.745875358581543
GSM266839,0,0,2.638127326965332,-3.9087185859680176
GSM266845,0,0,1.968867301940918,-3.3165714740753174
GSM266847,0,0,1.9057180881500244,-3.2282121181488037
GSM266849,0,0,2.725314140319824,-3.983837604522705
GSM266853,0,0,3.055330753326416,-4.211508750915527
GSM297601,0,0,2.0099408626556396,-3.3619604110717773
GSM297603,0,0,1.7633018493652344,-2.910560131072998
GSM297604,0,0,1.9016289710998535,-3.073295831680298
GSM266912,1,1,-1.4581294059753418,0.8287078142166138
GSM266914,1,1,-1.3885509967803955,0.7499687671661377
GSM266916,1,1,-1.1535022258758545,0.47902315855026245
GSM266918,1,1,-1.382624626159668,0.7516299486160278
GSM266920,1,1,-1.3319605588912964,0.6778938174247742
GSM266921,1,1,-1.15547513961792,0.44721925258636475
GSM266922,1,1,-1.227705478668213,0.5419701337814331
GSM266923,1,1,-1.2649145126342773,0.5918667912483215
GSM267005,1,1,-1.4992847442626953,0.8471782207489014
GSM267007,1,1,-1.331648349761963,0.6319969296455383
GSM267008,1,1,-1.4532203674316406,0.8020894527435303
GSM267009,1,1,-1.3271539211273193,0.6404485702514648
GSM267010,1,1,-1.409247875213623,0.7481345534324646
GSM267012,1,1,-1.5167717933654785,0.8791970014572144
GSM267013,1,1,-1.484748125076294,0.8391861319541931
GSM267077,0,0,2.8827157020568848,-3.9525866508483887
GSM267078,0,0,2.9190902709960938,-3.97932767868042
GSM267080,0,0,2.542584180831909,-3.7188029289245605
GSM267081,0,0,2.3054544925689697,-3.511704921722412
GSM267082,0,0,2.316761016845703,-3.5201635360717773
GSM269527,1,1,-0.7617674469947815,-0.3445248603820801
GSM269528,1,0,-0.13247442245483398,-0.9716857075691223
GSM269529,1,1,-2.219114065170288,1.8219881057739258
GSM269530,1,1,-2.2572741508483887,1.8989765644073486
GSM269532,1,1,-3.0034847259521484,2.9309232234954834
GSM269936,0,0,2.433603048324585,-3.692941665649414
GSM269937,0,0,2.497100353240967,-3.7700490951538086
GSM269938,0,0,2.2296805381774902,-3.5817418098449707
GSM269808,0,0,6.409678936004639,-6.765429973602295
GSM269809,0,0,6.352055072784424,-6.729905128479004
GSM269810,0,0,6.130034923553467,-6.555666446685791
GSM269811,0,0,5.754919528961182,-6.262794017791748
GSM269834,0,0,5.614715099334717,-6.12066650390625
GSM269835,0,0,5.5119147300720215,-6.034813404083252
GSM269932,0,0,5.83617639541626,-6.33509635925293
GSM269933,0,0,5.709916591644287,-6.1757330894470215
GSM269934,0,0,5.648609161376953,-6.180902481079102
GSM270524,1,0,-0.3839206099510193,-0.5265217423439026
GSM270525,1,1,-0.5146114826202393,-0.35292762517929077
GSM270526,1,0,-0.22857332229614258,-0.6774162650108337
GSM270527,1,1,-0.9663286209106445,0.27507203817367554
GSM270528,1,1,-1.1344739198684692,0.5033596158027649
GSM270529,1,1,-0.8902265429496765,0.18062138557434082
GSM270808,0,0,2.4624388217926025,-3.8118557929992676
GSM270809,0,0,1.801645278930664,-3.1675405502319336
GSM270810,0,0,1.9194185733795166,-3.2900800704956055
GSM270781,1,0,-0.06752288341522217,-0.9883131384849548
GSM270782,1,0,-0.31178200244903564,-0.6896139979362488
GSM270783,1,0,0.6566319465637207,-1.837843418121338
GSM270784,1,0,-0.2203214168548584,-0.7699905037879944
GSM270785,1,0,-0.26011455059051514,-0.7533383965492249
GSM270835,0,0,1.4880106449127197,-3.0055859088897705
GSM270836,0,0,1.6787281036376953,-3.175192356109619
GSM270837,0,0,1.9714279174804688,-3.454024314880371
GSM270838,0,0,1.3909707069396973,-2.98201584815979
GSM270839,0,0,1.1560218334197998,-2.6935298442840576
GSM270840,0,0,1.4613776206970215,-2.9737749099731445
GSM270841,0,0,1.1789724826812744,-2.776979923248291
GSM270842,0,0,1.1338129043579102,-2.633749485015869
GSM270843,0,0,1.342453956604004,-2.7855629920959473
GSM270844,0,0,1.3836493492126465,-2.8617606163024902
GSM270815,1,0,1.053131103515625,-2.532270908355713
GSM270817,1,0,0.8759355545043945,-2.3530080318450928
GSM270818,1,0,1.1399586200714111,-2.5732076168060303
GSM270819,1,0,0.855494499206543,-2.3548378944396973
GSM270820,1,0,0.9637660980224609,-2.429135799407959
GSM270821,1,0,0.5778211355209351,-2.1184284687042236
GSM270823,1,0,1.5050327777862549,-2.9436609745025635
GSM270824,1,0,1.3480303287506104,-2.7655396461486816
GSM270825,1,0,0.8012328147888184,-2.2392289638519287
GSM270827,1,0,0.9497613906860352,-2.442930221557617
GSM270828,1,0,0.8544778823852539,-2.38942289352417
GSM270830,1,0,0.8508744239807129,-2.3624460697174072
GSM270831,1,0,0.46320056915283203,-1.9511640071868896
GSM271334,1,0,2.393308639526367,-3.636366844177246
GSM271336,1,0,2.7163705825805664,-3.8419251441955566
GSM271339,1,0,2.323733329772949,-3.5857529640197754
GSM271340,1,0,2.351231098175049,-3.6066226959228516
GSM271848,0,0,3.926098346710205,-5.113423824310303
GSM271849,0,0,3.9430480003356934,-5.090494632720947
GSM271865,0,0,3.621817111968994,-4.8172101974487305
GSM271866,0,0,3.586538314819336,-4.776144981384277
GSM271867,0,0,3.9582600593566895,-5.110694408416748
GSM271868,0,0,3.9791154861450195,-5.130789279937744
GSM272418,0,0,2.0019898414611816,-3.405705451965332
GSM272419,0,0,1.2824335098266602,-2.680510997772217
GSM272770,0,0,3.3962082862854004,-4.330233097076416
GSM272771,0,0,3.4380674362182617,-4.291874408721924
GSM272772,0,0,2.930746555328369,-3.96317720413208
GSM272754,1,1,-1.7632410526275635,0.581963300704956
GSM272755,1,1,-2.7898051738739014,2.0985732078552246
GSM272756,1,0,0.24300098419189453,-1.717707872390747
GSM272757,1,1,-1.3055047988891602,0.07105529308319092
GSM272758,1,1,-2.298532009124756,1.5194110870361328
GSM272760,1,1,-2.796215057373047,2.0924103260040283
GSM272762,1,1,-1.4965624809265137,0.2740454375743866
GSM272763,1,0,-0.6621475219726562,-0.6923847794532776
GSM272764,1,1,-1.771822452545166,0.7766721248626709
GSM272765,1,1,-2.2246665954589844,1.1947619915008545
GSM272766,1,1,-1.951547384262085,0.8873365521430969
GSM272767,1,0,-0.4528951644897461,-0.8760015368461609
GSM272768,1,1,-1.3793370723724365,0.256369024515152
GSM272769,1,0,-0.02694416046142578,-1.3440227508544922
GSM272914,0,0,2.5692152976989746,-3.4203295707702637
GSM272916,0,0,3.288125514984131,-3.984470844268799
GSM272918,0,0,2.5861315727233887,-3.4142699241638184
GSM272919,0,0,2.447017192840576,-3.280256986618042
GSM272920,0,0,2.5621769428253174,-3.452772617340088
GSM272921,0,0,3.1973953247070312,-3.919283390045166
GSM273007,0,0,2.7546534538269043,-3.8960371017456055
GSM273009,0,0,2.912660598754883,-3.999157428741455
GSM273012,0,0,2.9988927841186523,-4.097225666046143
GSM273014,0,0,2.8965086936950684,-4.0297441482543945
GSM273221,0,0,2.3592846393585205,-3.6260762214660645
GSM273228,0,0,2.632119655609131,-3.8865323066711426
GSM273229,0,0,0.35189616680145264,-1.526399850845337
GSM273232,0,0,1.3703925609588623,-2.7864317893981934
GSM273233,0,0,1.3670871257781982,-2.771455764770508
GSM273234,0,0,1.4556033611297607,-2.869150400161743
GSM273235,0,0,1.2872931957244873,-2.6896848678588867
GSM273236,0,0,1.395721435546875,-2.817751884460449
GSM273269,0,0,1.1571788787841797,-2.539700984954834
GSM273515,0,0,2.07377552986145,-3.3579132556915283
GSM273516,0,0,2.1660282611846924,-3.432122230529785
GSM274607,1,1,-2.6399853229522705,2.2635438442230225
GSM274608,1,1,-2.536552906036377,2.076382637023926
GSM274609,1,1,-2.543429374694824,2.324894905090332
GSM274610,1,1,-2.9440531730651855,2.7454209327697754
GSM272100,1,1,-2.7402443885803223,2.335753917694092
GSM275309,1,1,-2.741715431213379,2.358016014099121
GSM275311,1,1,-2.7536420822143555,2.3913843631744385
