,result,prediction,prob0,prob1
GSM253210,0,0,4.4689836502075195,-0.4273371696472168
GSM253216,0,0,4.058073043823242,-0.13699066638946533
GSM256745,0,0,3.727776527404785,-0.11005556583404541
GSM256746,0,0,3.7480530738830566,-0.1372389793395996
GSM256747,0,0,3.81142258644104,-0.1687074899673462
GSM256748,0,0,3.660773754119873,-0.044263601303100586
GSM256749,0,0,3.6970407962799072,-0.08136940002441406
GSM256750,0,0,3.836979627609253,-0.19480538368225098
GSM257187,0,0,3.138720989227295,0.5488187670707703
GSM257190,0,0,3.113910675048828,0.5708120465278625
GSM257249,1,0,1.6595033407211304,1.552417278289795
GSM257525,0,0,3.306682825088501,0.012643218040466309
GSM257526,0,0,3.612750291824341,-0.20618772506713867
GSM257527,0,0,3.5259060859680176,-0.1441817283630371
GSM257528,0,0,3.8925225734710693,-0.3954209089279175
GSM257660,0,1,-0.540794849395752,3.560002326965332
GSM257661,0,1,-0.13086223602294922,3.240105152130127
GSM257471,1,1,0.06913137435913086,3.0477294921875
GSM257472,1,1,-0.21326756477355957,3.2985613346099854
GSM259831,1,1,0.5674130916595459,2.5519633293151855
GSM259832,1,1,0.30987370014190674,2.7981226444244385
GSM259833,1,1,0.3477168083190918,2.7769925594329834
GSM259834,1,1,0.02521967887878418,3.032163619995117
GSM259835,1,1,0.09121429920196533,2.954524278640747
GSM259836,1,1,0.23432683944702148,2.829920768737793
GSM260250,1,1,-1.2074100971221924,3.94677472114563
GSM260251,1,1,-1.164625883102417,3.9086389541625977
GSM260252,1,1,-1.2568747997283936,3.992067575454712
GSM260253,1,1,-1.3138432502746582,4.044059753417969
GSM260254,1,1,-1.2965023517608643,4.027311325073242
GSM260257,1,1,-1.522472858428955,4.241922378540039
GSM260249,1,1,-1.2149524688720703,3.9580941200256348
GSM260533,1,1,-1.479698657989502,6.108202934265137
GSM260534,1,1,-4.077639579772949,5.760509967803955
GSM260535,1,1,-7.308328151702881,7.945725917816162
GSM263933,0,0,4.337482452392578,-0.4660201072692871
GSM263934,0,0,4.602893352508545,-0.6677683591842651
GSM263935,0,0,3.9541401863098145,-0.3941689729690552
GSM263936,0,0,3.8441104888916016,-0.2993842363357544
GSM265494,0,0,4.233580112457275,-0.7988300323486328
GSM265495,0,0,4.651180267333984,-1.0764830112457275
GSM265496,0,0,4.725237846374512,-1.1514103412628174
GSM265497,0,0,4.485807418823242,-0.9973428249359131
GSM265498,0,0,4.278815269470215,-0.823056697845459
GSM265499,0,0,4.554588317871094,-1.0314686298370361
GSM264756,0,0,5.37460470199585,-1.1537261009216309
GSM264757,0,0,5.338543891906738,-1.121389389038086
GSM264758,0,0,5.4445719718933105,-1.1843235492706299
GSM265052,0,0,4.675868988037109,-0.798775315284729
GSM265053,0,0,4.563558578491211,-0.8091907501220703
GSM265054,0,0,4.568996429443359,-0.8397262096405029
GSM265055,0,0,4.74714469909668,-0.921358585357666
GSM265058,0,0,4.622364521026611,-0.8628741502761841
GSM265059,0,0,4.695364475250244,-0.9069087505340576
GSM265505,0,1,1.4166498184204102,1.738999843597412
GSM265507,0,0,1.6831659078598022,1.488311529159546
GSM265509,0,1,1.5590777397155762,1.6400039196014404
GSM265510,0,0,1.844328761100769,1.3405917882919312
GSM265817,1,1,-2.047245502471924,4.857451438903809
GSM265818,1,1,-1.6262483596801758,4.549239158630371
GSM265819,1,1,-1.2664470672607422,4.396733283996582
GSM265820,1,1,-1.2169969081878662,4.3407301902771
GSM266841,0,0,3.864018440246582,-0.6436300277709961
GSM266843,0,0,4.259546279907227,-0.923147439956665
GSM266847,0,0,3.7980103492736816,-0.6085702180862427
GSM266849,0,0,3.9756808280944824,-0.699225664138794
GSM266852,0,0,3.457494020462036,-0.3446676731109619
GSM266853,0,0,4.183161735534668,-0.8664844036102295
GSM297599,0,0,3.797659158706665,-0.6015231609344482
GSM297603,0,0,2.9208569526672363,0.3191840648651123
GSM297604,0,0,3.131456136703491,0.1724194884300232
GSM266913,1,1,0.2178490161895752,2.788651704788208
GSM266914,1,1,-0.02916884422302246,3.0454232692718506
GSM266915,1,1,-0.0382232666015625,3.041499137878418
GSM266916,1,1,0.26593220233917236,2.776670217514038
GSM266917,1,1,0.22822117805480957,2.822096824645996
GSM266919,1,1,0.17878568172454834,2.859297752380371
GSM266920,1,1,-0.15537548065185547,3.170768976211548
GSM266921,1,1,-0.08875930309295654,3.0943827629089355
GSM266923,1,1,0.02766275405883789,2.9659268856048584
GSM267005,1,1,-1.4028558731079102,4.13562536239624
GSM267006,1,1,-1.3289053440093994,4.082095623016357
GSM267007,1,1,-1.3407044410705566,4.087474822998047
GSM267009,1,1,-1.3124980926513672,4.053688049316406
GSM267010,1,1,-1.327319622039795,4.0800251960754395
GSM267011,1,1,-1.448014259338379,4.181133270263672
GSM267013,1,1,-1.3614521026611328,4.1183271408081055
GSM267078,0,0,4.308647155761719,-0.8648494482040405
GSM267079,0,0,4.275640487670898,-0.864795446395874
GSM267082,0,0,3.7366082668304443,-0.5142625570297241
GSM267083,0,0,3.4144668579101562,-0.3526008129119873
GSM267084,0,0,3.4425716400146484,-0.3684499263763428
GSM269527,1,1,0.5031930208206177,2.841897487640381
GSM269528,1,1,0.5714411735534668,2.7429544925689697
GSM269529,1,1,-0.7245309352874756,3.7287063598632812
GSM269530,1,1,-0.8801703453063965,3.8810362815856934
GSM269531,1,1,-0.3379192352294922,3.4697084426879883
GSM269532,1,1,-2.7249369621276855,5.25595235824585
GSM269936,0,0,2.9207425117492676,0.5859851837158203
GSM269937,0,0,3.2613284587860107,0.34264200925827026
GSM269808,0,0,5.542387962341309,-1.0089364051818848
GSM269809,0,0,5.614953994750977,-1.0562691688537598
GSM269810,0,0,5.545592784881592,-1.007793664932251
GSM269835,0,0,5.198543548583984,-0.813275933265686
GSM269932,0,0,5.522063732147217,-0.999718427658081
GSM269933,0,0,5.3155999183654785,-0.8917338848114014
GSM269934,0,0,5.32617712020874,-0.8897198438644409
GSM270524,1,1,0.842693567276001,2.1363844871520996
GSM270525,1,1,0.8342258334159851,2.1401383876800537
GSM270527,1,1,-0.3139455318450928,3.2989768981933594
GSM270809,0,0,4.0364274978637695,-0.16236424446105957
GSM270810,0,0,4.0192999839782715,-0.15167474746704102
GSM270782,1,1,0.881353497505188,2.285707473754883
GSM270783,1,0,2.0557141304016113,1.1593892574310303
GSM270784,1,1,1.1154686212539673,2.0727033615112305
GSM270785,1,1,1.071976900100708,2.135953903198242
GSM270834,0,0,3.90317702293396,0.1537090539932251
GSM270836,0,0,4.1478424072265625,-0.05104935169219971
GSM270838,0,0,4.175482273101807,-0.03328585624694824
GSM270839,0,0,3.998135805130005,0.07425165176391602
GSM270840,0,0,4.34108829498291,-0.14527344703674316
GSM270841,0,0,4.13067626953125,0.006065726280212402
GSM270843,0,0,3.816105365753174,0.19529753923416138
GSM270844,0,0,3.919260025024414,0.17001712322235107
GSM270816,1,0,4.067526817321777,0.07094728946685791
GSM270817,1,0,3.690859079360962,0.31715643405914307
GSM270818,1,0,3.932889461517334,0.14873719215393066
GSM270819,1,0,3.7636919021606445,0.28516894578933716
GSM270820,1,0,3.8166074752807617,0.2337377667427063
GSM270821,1,0,3.6648659706115723,0.3176008462905884
GSM270822,1,0,4.080041885375977,0.03601729869842529
GSM270825,1,0,3.790095567703247,0.23142623901367188
GSM270826,1,0,3.6876628398895264,0.3102816939353943
GSM270827,1,0,3.7825992107391357,0.1947755217552185
GSM270828,1,0,3.9370925426483154,0.14046567678451538
GSM270829,1,0,3.8121962547302246,0.3073068857192993
GSM270830,1,0,3.804270029067993,0.2717350125312805
GSM270831,1,0,3.554265022277832,0.39418911933898926
GSM270832,1,0,3.7333900928497314,0.29764848947525024
GSM270833,1,0,3.584713935852051,0.37662458419799805
GSM271335,1,0,3.6469485759735107,-0.13179349899291992
GSM271336,1,0,4.065533638000488,-0.41081154346466064
GSM271337,1,0,3.8841965198516846,-0.3707926273345947
GSM271338,1,0,3.9864065647125244,-0.3147367238998413
GSM271340,1,0,3.483393907546997,-0.09533083438873291
GSM271341,1,0,3.981628894805908,-0.3918801546096802
GSM271847,0,0,5.304665565490723,-1.6701433658599854
GSM271849,0,0,5.244484901428223,-1.5958473682403564
GSM271865,0,0,4.721296310424805,-1.2360849380493164
GSM271866,0,0,4.84281063079834,-1.286076307296753
GSM271867,0,0,5.099945068359375,-1.5394620895385742
GSM272418,0,0,4.320392608642578,-0.33133256435394287
GSM272771,0,0,4.880383491516113,-0.6576091051101685
GSM272755,1,1,-2.748281955718994,5.549039363861084
GSM272756,1,1,1.193110704421997,1.9033787250518799
GSM272757,1,1,0.22318780422210693,2.926558494567871
GSM272758,1,1,-1.8682212829589844,4.8606767654418945
GSM272759,1,1,-0.33584725856781006,3.6091513633728027
GSM272761,1,1,-1.7996490001678467,4.675421237945557
GSM272763,1,1,0.007840156555175781,3.030409336090088
GSM272765,1,1,-1.065321445465088,4.336750030517578
GSM272766,1,1,-1.346384048461914,4.51127815246582
